Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11735,Delhi_Warehouse,Delhi,XpressBees,2025-11-11,2025-11-14,32.3,664.36,Delivered,840,3
SH11736,Mumbai_Warehouse,Delhi,Delhivery,2025-10-19,2025-10-23,15.7,550.04,Delivered,549,4
SH11737,Ahmedabad_Warehouse,Ahmedabad,FedEx,2025-07-03,2025-07-07,28.2,637.9,Delivered,979,4
SH11738,Pune_Warehouse,Surat,Delhivery,2025-02-06,2025-02-09,10.7,830.2,Delivered,1345,3
SH11739,Delhi_Warehouse,Nagpur,XpressBees,2025-01-02,2025-01-09,33.5,1078.24,Delivered,1687,7
SH11740,Hyderabad_Warehouse,Ahmedabad,FedEx,2025-03-16,2025-03-23,5.2,1032.8,Delivered,2091,7
SH11741,Bengaluru_Warehouse,Chennai,Delhivery,2025-06-07,2025-06-10,7.7,471.27,Delivered,601,3
SH11742,Delhi_Warehouse,Nashik,Delhivery,2025-09-29,2025-10-01,8.7,534.18,Delivered,793,2
SH11743,Bengaluru_Warehouse,Jaipur,Ecom Express,2025-06-16,2025-06-23,11.5,1124.6,Delivered,2350,7
SH11744,Delhi_Warehouse,Ahmedabad,Delhivery,2025-01-09,2025-01-13,22.1,774.19,Delivered,1127,4
SH11745,Pune_Warehouse,Nashik,Ecom Express,2025-03-18,2025-03-20,17.7,602.8,Delivered,642,2
SH11746,Bengaluru_Warehouse,Jaipur,Ecom Express,2025-12-24,2025-12-30,28.4,1307.9,Delivered,2465,6
SH11747,Delhi_Warehouse,Kolkata,XpressBees,2025-12-27,2026-01-03,36.5,989.76,Delivered,1150,7
SH11748,Ahmedabad_Warehouse,Chennai,BlueDart,2025-05-18,2025-05-25,4.8,1176.89,Delivered,2464,7
SH11749,Delhi_Warehouse,Kolkata,Ecom Express,2025-10-21,2025-10-27,39.3,1357.48,Delayed,2303,6
SH11750,Hyderabad_Warehouse,Chennai,FedEx,2025-09-20,2025-09-25,15.5,5000.0,Delivered,2270,5
SH11751,Pune_Warehouse,Hyderabad,XpressBees,2025-12-06,2025-12-12,50.0,1112.64,Delayed,1476,6
SH11752,Bengaluru_Warehouse,Mumbai,XpressBees,2025-11-20,2025-11-26,10.4,903.38,In Transit,2006,6
SH11753,Bengaluru_Warehouse,Surat,FedEx,2025-08-18,2025-08-26,3.8,1099.14,Delivered,2404,8
SH11754,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-05-25,2025-05-28,26.7,590.27,Delivered,709,3
SH11755,Delhi_Warehouse,Jaipur,Ecom Express,2025-08-17,,25.6,298.15,Delivered,142,3
SH11756,Hyderabad_Warehouse,Mumbai,DHL,2025-04-27,2025-04-30,7.8,538.55,Delivered,836,3
SH11757,Mumbai_Warehouse,Kolkata,Ecom Express,2025-05-08,2025-05-13,8.4,815.99,Delivered,1611,5
SH11758,Hyderabad_Warehouse,Kolkata,Ecom Express,2025-08-11,2025-08-16,29.8,882.55,Delivered,1391,5
SH11759,Hyderabad_Warehouse,Surat,XpressBees,2025-07-28,2025-07-31,22.8,359.65,Delayed,247,3
SH11760,Delhi_Warehouse,Nashik,FedEx,2025-08-01,2025-08-06,14.4,820.01,In Transit,1424,5
SH11761,Mumbai_Warehouse,Kolkata,Ecom Express,2025-05-21,2025-05-23,24.3,490.92,Delivered,477,2
SH11762,Bengaluru_Warehouse,Jaipur,Ecom Express,2025-05-30,2025-06-03,21.3,763.46,Delivered,1288,4
SH11763,Hyderabad_Warehouse,Pune,DHL,2025-01-04,2025-01-07,9.1,777.88,Delivered,1461,3
SH11764,Delhi_Warehouse,Ahmedabad,Ecom Express,2025-08-08,2025-08-11,31.2,1018.61,Delivered,1610,3
SH11765,Mumbai_Warehouse,Hyderabad,Delhivery,2025-07-30,2025-08-04,27.5,696.7,Delayed,1061,5
SH11766,Delhi_Warehouse,Jaipur,XpressBees,2025-12-08,2025-12-11,18.0,658.13,Delivered,1050,3
SH11767,Ahmedabad_Warehouse,Pune,DHL,2025-07-04,2025-07-09,29.8,1084.62,Delivered,1713,5
SH11768,Pune_Warehouse,Ahmedabad,XpressBees,2025-06-20,2025-06-26,53.9,1361.74,Delivered,1886,6
SH11769,Bengaluru_Warehouse,Nagpur,Delhivery,2025-01-25,2025-02-01,8.4,990.93,Delivered,2029,7
SH11770,Delhi_Warehouse,Nagpur,FedEx,2025-03-13,2025-03-17,14.9,608.01,Delivered,867,4
SH11771,Hyderabad_Warehouse,Chennai,BlueDart,2025-05-04,2025-05-10,15.4,4200.0,Delivered,1089,6
SH11772,Delhi_Warehouse,Jaipur,Ecom Express,2025-05-18,2025-05-22,29.4,638.91,Delivered,860,4
SH11773,Delhi_Warehouse,Nagpur,XpressBees,2025-05-13,2025-05-18,11.4,727.14,Delivered,1343,5
SH11774,Bengaluru_Warehouse,Pune,FedEx,2025-05-24,2025-05-27,28.4,555.39,Delayed,361,3
SH11775,Bengaluru_Warehouse,Chennai,XpressBees,2025-10-08,2025-10-11,12.4,658.06,Delivered,1104,3
SH11776,Delhi_Warehouse,Bengaluru,Delhivery,2025-02-17,2025-02-21,7.6,344.49,Delivered,512,4
SH11777,Pune_Warehouse,Ahmedabad,FedEx,2025-05-02,2025-05-04,18.7,892.56,Delivered,1354,2
SH11778,Mumbai_Warehouse,Ahmedabad,Delhivery,2025-03-01,2025-03-06,12.2,1064.2,Delivered,2134,5
SH11779,Hyderabad_Warehouse,Surat,Ecom Express,2025-04-23,2025-04-30,20.0,1408.21,Delayed,2465,7
SH11780,Delhi_Warehouse,Delhi,DHL,2025-09-07,,23.2,729.14,Delivered,1143,3
SH11781,Bengaluru_Warehouse,Bengaluru,DHL,2025-01-18,2025-01-20,5.1,146.66,Delivered,188,2
SH11782,Delhi_Warehouse,Chennai,DHL,2025-05-04,2025-05-09,13.3,439.26,Delivered,608,5
SH11783,Ahmedabad_Warehouse,Jaipur,Delhivery,2025-01-09,2025-01-12,18.7,353.77,Delivered,306,3
SH11784,Hyderabad_Warehouse,Delhi,DHL,2025-12-15,2025-12-20,29.9,1092.35,In Transit,1911,5
SH11785,Delhi_Warehouse,Bengaluru,XpressBees,2025-09-23,2025-09-29,27.6,1492.17,Delivered,2463,6
SH11786,Pune_Warehouse,Chennai,DHL,2025-03-30,2025-04-02,9.7,770.91,Delivered,1407,3
SH11787,Hyderabad_Warehouse,Kolkata,DHL,2025-03-14,,15.9,443.54,Delivered,483,3
SH11788,Mumbai_Warehouse,Pune,FedEx,2025-02-06,2025-02-08,24.0,301.02,Delivered,101,2
SH11789,Mumbai_Warehouse,Bengaluru,Ecom Express,2025-06-22,2025-06-27,15.2,1203.07,Delivered,2442,5
SH11790,Mumbai_Warehouse,Chennai,XpressBees,2025-10-03,2025-10-06,10.4,571.31,Delivered,825,3
SH11791,Delhi_Warehouse,Pune,FedEx,2025-08-02,2025-08-05,17.3,270.96,Delivered,324,3
SH11792,Delhi_Warehouse,Nashik,Delhivery,2025-11-18,2025-11-22,22.6,412.1,Delivered,483,4
SH11793,Pune_Warehouse,Pune,Ecom Express,2025-05-06,2025-05-09,9.0,426.4,Delayed,675,3
SH11794,Pune_Warehouse,Ahmedabad,Ecom Express,2025-04-12,2025-04-17,25.7,1068.7,Delivered,1657,5
SH11795,Pune_Warehouse,Hyderabad,DHL,2025-06-24,2025-07-02,19.5,1163.85,Delivered,2235,8
SH11796,Delhi_Warehouse,Delhi,XpressBees,2025-03-15,2025-03-18,26.3,630.52,Delivered,724,3
SH11797,Pune_Warehouse,Pune,XpressBees,2025-12-23,2025-12-29,17.0,954.31,Delivered,1734,6
SH11798,Bengaluru_Warehouse,Jaipur,Ecom Express,2025-03-09,2025-03-11,48.9,654.72,Delivered,209,2
SH11799,Delhi_Warehouse,Chennai,Delhivery,2025-06-24,2025-06-26,22.3,213.47,Delivered,74,2
SH11800,Ahmedabad_Warehouse,Nashik,BlueDart,2025-07-10,2025-07-11,28.3,438.31,Delivered,184,1
SH11801,Ahmedabad_Warehouse,Jaipur,XpressBees,2025-01-21,2025-01-27,25.7,1258.55,Delivered,2312,6
SH11802,Bengaluru_Warehouse,Chennai,XpressBees,2025-06-20,2025-06-24,15.8,884.67,Delivered,1475,4
SH11803,Bengaluru_Warehouse,Ahmedabad,Delhivery,2025-06-15,2025-06-20,21.0,1063.1,Delivered,2023,5
SH11804,Mumbai_Warehouse,Ahmedabad,Ecom Express,2025-04-05,,11.6,223.2,IN TRANSIT,103,3
SH11805,Bengaluru_Warehouse,Nashik,BlueDart,2025-02-16,2025-02-17,46.7,514.99,Delayed,104,1
SH11806,Delhi_Warehouse,Surat,Ecom Express,2025-01-17,2025-01-24,23.9,1122.62,Delivered,2130,7
SH11807,Pune_Warehouse,Surat,DHL,2025-01-04,2025-01-08,10.0,221.0,In Transit,301,4
SH11808,Hyderabad_Warehouse,Nagpur,XpressBees,2025-06-25,2025-06-28,40.3,571.23,Delivered,430,3
SH11809,Mumbai_Warehouse,Kolkata,Delhivery,2025-02-02,2025-02-07,16.3,780.52,Delivered,1321,5
SH11810,Pune_Warehouse,Jaipur,Delhivery,2025-12-17,2025-12-22,30.8,945.29,Delayed,1536,5
SH11811,Hyderabad_Warehouse,Jaipur,FedEx,2025-03-31,2025-04-03,5.0,360.55,Delivered,610,3
SH11812,Ahmedabad_Warehouse,Chennai,Delhivery,2025-08-27,2025-09-01,35.8,758.96,Delivered,1139,5
SH11813,Bengaluru_Warehouse,Mumbai,DHL,2025-09-03,2025-09-10,23.3,973.34,Delivered,1704,7
SH11814,Bengaluru_Warehouse,Nashik,XpressBees,2025-06-30,2025-07-03,9.4,692.9,Delivered,1135,3
SH11815,Ahmedabad_Warehouse,Nashik,Ecom Express,2025-11-19,2025-11-22,23.0,728.82,Delivered,987,3
SH11816,Mumbai_Warehouse,Jaipur,BlueDart,2025-02-10,2025-02-11,43.9,542.87,Delivered,225,1
SH11817,Delhi_Warehouse,Nashik,XpressBees,2025-03-27,2025-04-01,11.9,680.49,Delivered,1157,5
SH11818,Pune_Warehouse,Bengaluru,Ecom Express,2025-04-03,2025-04-10,11.8,981.89,Delivered,2017,7
SH11819,Delhi_Warehouse,Hyderabad,DHL,2025-02-19,2025-02-23,15.6,968.06,Delivered,1586,4
SH11820,Ahmedabad_Warehouse,Nagpur,DHL,2025-04-18,2025-04-22,18.6,1291.79,Delivered,2238,4
SH11821,Bengaluru_Warehouse,Ahmedabad,FedEx,2025-04-25,2025-04-27,32.1,512.7,Delayed,359,2
SH11822,Ahmedabad_Warehouse,Mumbai,DHL,2025-10-07,2025-10-09,24.1,459.68,Delivered,77,2
SH11823,Bengaluru_Warehouse,Nagpur,Delhivery,2025-04-21,2025-04-25,15.6,760.25,Delivered,1393,4
SH11824,Ahmedabad_Warehouse,Hyderabad,Delhivery,2025-11-16,2025-11-19,21.6,399.33,Delivered,487,3
SH11825,Pune_Warehouse,Pune,Delhivery,2025-10-10,2025-10-14,48.3,1083.62,Delivered,1505,4
SH11826,Pune_Warehouse,Jaipur,DHL,2025-11-26,2025-12-03,26.8,1247.03,Delivered,2265,7
SH11827,Pune_Warehouse,Delhi,XpressBees,2025-02-08,2025-02-12,16.7,717.03,Delivered,876,4
SH11828,Hyderabad_Warehouse,Hyderabad,XpressBees,2025-12-26,2025-12-31,15.3,780.91,Delivered,1396,5
SH11829,Bengaluru_Warehouse,Surat,Delhivery,2025-08-13,2025-08-18,20.8,931.92,Delivered,1720,5
SH11830,Pune_Warehouse,Nashik,DHL,2025-12-25,2025-12-28,31.9,476.87,In Transit,417,3
SH11831,Pune_Warehouse,Kolkata,BlueDart,2025-05-10,2025-05-17,10.7,1178.23,Delivered,2249,7
SH11832,Delhi_Warehouse,Hyderabad,Ecom Express,2025-12-14,2025-12-16,29.2,612.79,Delivered,547,2
SH11833,Mumbai_Warehouse,Surat,Ecom Express,2025-08-03,2025-08-09,16.5,1046.57,Delivered,2031,6
SH11834,Hyderabad_Warehouse,Kolkata,FedEx,2025-01-27,2025-02-02,18.2,831.67,Delivered,1667,6
SH11835,Ahmedabad_Warehouse,Chennai,Ecom Express,2025-05-30,2025-06-03,72.2,797.53,Delivered,395,4
SH11836,Ahmedabad_Warehouse,Nashik,XpressBees,2025-02-20,2025-02-26,27.3,1173.64,In Transit,1826,6
SH11837,Pune_Warehouse,Chennai,Delhivery,2025-12-10,2025-12-12,12.5,447.15,Delayed,531,2
SH11838,Delhi_Warehouse,Bengaluru,BlueDart,2025-04-22,2025-04-26,23.2,918.78,In Transit,1519,4
SH11839,Bengaluru_Warehouse,Kolkata,Delhivery,2025-03-23,2025-03-29,32.9,1471.28,Delivered,2402,6
SH11840,Delhi_Warehouse,Surat,DHL,2025-07-21,2025-07-28,27.5,1423.58,Delivered,2386,7
SH11841,Delhi_Warehouse,Jaipur,Delhivery,2025-06-05,2025-06-11,3.3,1023.77,Delivered,2185,6
SH11842,Pune_Warehouse,Kolkata,DHL,2025-02-05,2025-02-08,17.7,758.68,In Transit,1260,3
SH11843,Mumbai_Warehouse,Ahmedabad,DHL,2025-10-26,2025-10-30,23.9,847.96,Delivered,1421,4
SH11844,Delhi_Warehouse,Mumbai,Delhivery,2025-11-05,2025-11-06,22.7,587.0,Delivered,785,1
SH11845,Mumbai_Warehouse,Kolkata,Delhivery,2025-09-29,2025-10-03,13.2,1079.39,Delivered,2307,4
SH11846,Mumbai_Warehouse,Ahmedabad,XpressBees,2025-08-14,2025-08-18,27.8,,Delivered,1219,4
SH11847,Bengaluru_Warehouse,Mumbai,Delhivery,2025-05-27,2025-06-04,35.9,1105.62,Delayed,1941,8
SH11848,Ahmedabad_Warehouse,Mumbai,XpressBees,2025-07-17,2025-07-22,5.2,574.86,Delivered,931,5
SH11849,Bengaluru_Warehouse,Nagpur,Ecom Express,2025-07-10,2025-07-15,4.8,817.8,Delivered,1864,5
SH11850,Mumbai_Warehouse,Surat,BlueDart,2025-03-02,2025-03-05,23.1,635.6,Delivered,600,3
SH11851,Ahmedabad_Warehouse,Nagpur,XpressBees,2025-01-30,2025-02-03,29.3,1065.04,Delivered,1848,4
SH11852,Hyderabad_Warehouse,Hyderabad,BlueDart,2025-04-03,2025-04-04,11.9,344.74,Delivered,162,1
SH11853,Pune_Warehouse,Delhi,Delhivery,2025-06-15,2025-06-16,3.4,217.34,Delivered,306,1
SH11854,Pune_Warehouse,Hyderabad,DHL,2025-02-28,2025-03-03,17.9,529.47,Delivered,913,3
SH11855,Ahmedabad_Warehouse,Delhi,FedEx,2025-02-08,2025-02-12,22.9,862.28,Delivered,1231,4
SH11856,Delhi_Warehouse,Delhi,Delhivery,2025-11-07,2025-11-13,14.8,1035.96,In Transit,1793,6
SH11857,Mumbai_Warehouse,Pune,FedEx,2025-05-17,2025-05-21,33.4,704.67,Delivered,930,4
SH11858,Pune_Warehouse,Ahmedabad,Delhivery,2025-08-02,2025-08-04,22.0,288.66,Delivered,95,2
SH11859,Pune_Warehouse,Nashik,DHL,2025-07-11,2025-07-14,11.0,479.42,Delivered,847,3
SH11860,Delhi_Warehouse,Pune,FedEx,2025-09-26,2025-09-29,11.9,647.44,Delivered,1126,3
SH11861,Delhi_Warehouse,Delhi,Delhivery,2025-09-28,2025-10-01,18.1,820.22,Delivered,1382,3
SH11862,Bengaluru_Warehouse,Chennai,Delhivery,2025-04-19,2025-04-23,14.1,864.28,Delivered,1628,4
SH11863,Pune_Warehouse,Ahmedabad,XpressBees,2025-11-06,2025-11-10,4.6,295.0,Delivered,657,4
SH11864,Bengaluru_Warehouse,Hyderabad,XpressBees,2025-05-16,2025-05-20,20.8,874.17,Delivered,1546,4
SH11865,Delhi_Warehouse,Jaipur,Ecom Express,2025-11-01,2025-11-04,12.1,892.7,Delivered,1598,3
SH11866,Ahmedabad_Warehouse,Ahmedabad,DHL,2025-05-28,2025-06-03,13.5,1003.52,Delivered,1953,6
SH11867,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-02-10,2025-02-13,8.3,690.72,Delivered,1329,3
SH11868,Pune_Warehouse,Kolkata,FedEx,2025-10-05,2025-10-12,44.6,1263.03,Delivered,2036,7
SH11869,Mumbai_Warehouse,Nagpur,FedEx,2025-01-12,2025-01-14,26.3,519.06,Delivered,593,2
SH11870,Bengaluru_Warehouse,Nashik,FedEx,2025-10-09,2025-10-15,51.4,1347.87,Delivered,1794,6
SH11871,Delhi_Warehouse,Chennai,BlueDart,2025-01-16,2025-01-19,14.7,210.3,Delayed,162,3
SH11872,Ahmedabad_Warehouse,Nashik,DHL,2025-03-17,2025-03-18,27.3,478.12,Delivered,301,1
SH11873,Delhi_Warehouse,Mumbai,Delhivery,2025-08-09,2025-08-15,21.0,1172.07,Delayed,2169,6
SH11874,Pune_Warehouse,Hyderabad,DHL,2025-12-10,2025-12-15,11.3,699.39,Delivered,1214,5
SH11875,Delhi_Warehouse,Bengaluru,Delhivery,2025-05-30,2025-06-04,14.6,,Delayed,1571,5
SH11876,Ahmedabad_Warehouse,Chennai,Delhivery,2025-02-14,2025-02-19,26.3,925.96,Delivered,1528,5
SH11877,Mumbai_Warehouse,Nagpur,FedEx,2025-03-27,2025-03-31,8.3,886.5,Delivered,1753,4
SH11878,Ahmedabad_Warehouse,Mumbai,DHL,2025-11-24,2025-11-28,33.6,610.38,Delivered,651,4
SH11879,Pune_Warehouse,Hyderabad,Ecom Express,2025-09-23,2025-09-25,19.9,471.5,Delivered,486,2
SH11880,Ahmedabad_Warehouse,Chennai,Ecom Express,2025-02-06,2025-02-08,30.9,432.49,Delayed,154,2
SH11881,Bengaluru_Warehouse,Nagpur,FedEx,2025-05-21,2025-05-28,23.0,1305.98,Delivered,2169,7
SH11882,Bengaluru_Warehouse,Ahmedabad,XpressBees,2025-04-07,2025-04-04,5.2,390.66,Delivered,598,3
SH11883,Pune_Warehouse,Jaipur,FedEx,2025-03-06,2025-03-11,17.7,738.06,Delivered,1459,5
SH11884,Hyderabad_Warehouse,Ahmedabad,XpressBees,2025-11-05,2025-11-10,34.0,921.85,Delivered,1164,5
SH11885,Bengaluru_Warehouse,Nashik,DHL,2025-08-14,2025-08-17,19.7,423.98,Delivered,447,3
SH11886,Delhi_Warehouse,Ahmedabad,Delhivery,2025-03-07,2025-03-12,18.0,790.54,Delayed,1064,5
SH11887,Delhi_Warehouse,Nagpur,DHL,2025-08-26,2025-08-28,19.7,434.61,Delivered,253,2
SH11888,Bengaluru_Warehouse,Mumbai,FedEx,2025-05-31,2025-06-03,4.3,291.62,Delivered,483,3
SH11889,Delhi_Warehouse,Nagpur,BlueDart,2025-01-23,2025-01-26,36.2,592.04,Delivered,392,3
SH11890,Ahmedabad_Warehouse,Nashik,DHL,2025-06-14,2025-06-19,2.8,940.53,In Transit,2070,5
SH11891,Mumbai_Warehouse,Mumbai,BlueDart,2025-03-09,2025-03-12,40.9,1032.6,Delivered,1440,3
SH11892,Pune_Warehouse,Chennai,FedEx,2025-03-31,2025-04-07,14.0,1209.74,Delivered,2318,7
SH11893,Ahmedabad_Warehouse,Bengaluru,DHL,2025-11-17,2025-11-21,24.0,814.78,Delayed,1118,4
SH11894,Hyderabad_Warehouse,Bengaluru,XpressBees,2025-09-17,2025-09-19,4.0,391.3,Delivered,543,2
SH11895,Delhi_Warehouse,Jaipur,XpressBees,2025-02-18,2025-02-23,29.1,978.69,Delivered,1541,5
SH11896,Bengaluru_Warehouse,Ahmedabad,XpressBees,2025-11-07,2025-11-15,26.0,1415.35,Delivered,2328,8
SH11897,Mumbai_Warehouse,Jaipur,DHL,2025-07-29,2025-08-01,25.1,842.37,Delivered,1355,3
SH11898,Pune_Warehouse,Surat,BlueDart,2025-11-16,2025-11-19,3.9,63.81,In Transit,93,3
SH11899,Ahmedabad_Warehouse,Jaipur,FedEx,2025-09-30,2025-10-01,10.3,423.22,Delayed,794,1
SH11900,Bengaluru_Warehouse,Mumbai,FedEx,2025-05-04,2025-05-10,23.0,1329.71,Delivered,2317,6
SH11901,Mumbai_Warehouse,Nashik,BlueDart,2025-07-15,2025-07-21,35.6,932.78,In Transit,1320,6
SH11902,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-07-13,2025-07-19,9.2,1167.81,Delivered,2383,6
SH11903,Delhi_Warehouse,Hyderabad,BlueDart,2025-09-20,2025-09-24,9.4,675.22,Delayed,1298,4
SH11904,Bengaluru_Warehouse,Bengaluru,FedEx,2025-04-01,2025-04-04,22.1,276.13,Delivered,79,3
SH11905,Ahmedabad_Warehouse,Nashik,XpressBees,2025-05-02,2025-05-07,68.3,1536.64,Delivered,2189,5
SH11906,Ahmedabad_Warehouse,Pune,XpressBees,2025-03-31,2025-04-06,11.5,1010.06,Delivered,1920,6
SH11907,Mumbai_Warehouse,Pune,FedEx,2025-04-19,2025-04-24,13.9,,Delivered,1803,5
SH11908,Delhi_Warehouse,Surat,FedEx,2025-02-28,2025-03-08,12.5,1229.52,Delivered,2427,8
SH11909,Pune_Warehouse,Bengaluru,Delhivery,2025-01-14,2025-01-16,16.5,461.52,Delivered,530,2
SH11910,Ahmedabad_Warehouse,Surat,BlueDart,2025-12-10,2025-12-16,37.4,1327.88,Delivered,2270,6
SH11911,Hyderabad_Warehouse,Bengaluru,XpressBees,2025-01-28,2025-01-30,17.1,405.52,Delivered,620,2
SH11912,Bengaluru_Warehouse,Delhi,BlueDart,2025-11-21,,72.3,1629.71,Delivered,2429,6
SH11913,Mumbai_Warehouse,Hyderabad,DHL,2025-01-02,2025-01-06,19.3,628.5,Delivered,519,4
SH11914,Hyderabad_Warehouse,Surat,DHL,2025-10-11,2025-10-16,39.6,1085.06,Delivered,1398,5
SH11915,Bengaluru_Warehouse,Ahmedabad,DHL,2025-04-30,2025-05-05,14.6,1111.09,Delayed,1984,5
SH11916,Pune_Warehouse,Mumbai,BlueDart,2025-07-08,2025-07-10,7.0,203.62,Delivered,241,2
SH11917,Delhi_Warehouse,Delhi,FedEx,2025-04-14,2025-04-16,17.1,315.33,In Transit,213,2
SH11918,Delhi_Warehouse,Surat,XpressBees,2025-06-29,2025-07-05,25.3,1145.65,Delayed,2132,6
SH11919,Pune_Warehouse,Pune,XpressBees,2025-06-14,2025-06-15,10.3,178.55,Delivered,198,1
SH11920,Ahmedabad_Warehouse,Kolkata,DHL,2025-07-13,2025-07-18,35.8,1004.6,Delivered,1554,5
SH11921,Ahmedabad_Warehouse,Surat,XpressBees,2025-05-24,2025-05-30,12.9,1249.17,Delivered,2349,6
SH11922,Mumbai_Warehouse,Nashik,Delhivery,2025-07-15,2025-07-19,8.3,850.31,Delayed,1556,4
SH11923,Ahmedabad_Warehouse,Ahmedabad,FedEx,2025-10-29,2025-11-02,64.1,1087.26,Delivered,1228,4
SH11924,Delhi_Warehouse,Jaipur,BlueDart,2025-06-08,,10.0,597.93,In Transit,1072,4
SH11925,Hyderabad_Warehouse,Chennai,BlueDart,2025-05-12,2025-05-16,12.7,907.03,Delayed,1614,4
SH11926,Hyderabad_Warehouse,Chennai,FedEx,2025-02-18,2025-02-22,28.0,896.02,Delivered,1451,4
SH11927,Bengaluru_Warehouse,Mumbai,XpressBees,2025-05-12,2025-05-18,14.3,743.11,Delivered,1279,6
SH11928,Hyderabad_Warehouse,Delhi,DHL,2025-02-15,2025-02-19,8.5,353.27,Delivered,426,4
SH11929,Hyderabad_Warehouse,Surat,DHL,2025-03-08,2025-03-12,11.8,904.88,Delivered,1674,4
SH11930,Ahmedabad_Warehouse,Bengaluru,FedEx,2025-12-14,2025-12-19,53.5,1331.19,Delayed,1863,5
SH11931,Delhi_Warehouse,Nashik,DHL,2025-02-02,2025-02-06,25.9,1014.74,Delivered,1787,4
SH11932,Hyderabad_Warehouse,Jaipur,DHL,2025-06-25,2025-06-28,29.2,395.76,Delivered,233,3
SH11933,Ahmedabad_Warehouse,Nashik,BlueDart,2025-11-01,2025-11-06,21.4,943.79,Delivered,1772,5
SH11934,Ahmedabad_Warehouse,Pune,BlueDart,2025-12-14,2025-12-20,23.8,968.39,Delayed,1838,6
SH11935,Mumbai_Warehouse,Chennai,DHL,2025-02-23,2025-02-27,13.5,398.02,Delivered,499,4
SH11936,Delhi_Warehouse,Pune,Ecom Express,2025-03-01,2025-03-07,19.7,1186.94,Delayed,2130,6
SH11937,Bengaluru_Warehouse,Kolkata,XpressBees,2025-05-16,2025-05-21,3.6,594.54,Delivered,1333,5
SH11938,Bengaluru_Warehouse,Nashik,Ecom Express,2025-07-22,2025-07-27,32.7,880.32,Delivered,1208,5
SH11939,Bengaluru_Warehouse,Pune,Delhivery,2025-12-17,2025-12-22,13.4,1001.87,Delayed,1821,5
SH11940,Ahmedabad_Warehouse,Nagpur,XpressBees,2025-03-17,2025-03-22,7.5,588.31,Delivered,1299,5
SH11941,Bengaluru_Warehouse,Nashik,BlueDart,2025-03-02,2025-03-06,20.4,820.22,Delivered,1385,4
SH11942,Hyderabad_Warehouse,Bengaluru,BlueDart,2025-04-03,2025-04-08,15.7,646.29,Delivered,815,5
SH11943,Ahmedabad_Warehouse,Bengaluru,DHL,2025-11-16,2025-11-22,32.0,1358.44,Delivered,2324,6
SH11944,Mumbai_Warehouse,Ahmedabad,Ecom Express,2025-01-11,2025-01-17,17.4,1143.94,Delivered,2426,6
SH11945,Bengaluru_Warehouse,Hyderabad,DHL,2025-05-19,2025-05-20,11.6,369.79,Delivered,369,1
SH11946,Delhi_Warehouse,Nashik,Delhivery,2025-02-13,2025-02-18,17.7,964.64,Delivered,1846,5
SH11947,Ahmedabad_Warehouse,Nashik,Ecom Express,2025-02-27,2025-03-01,42.4,523.36,Delivered,107,2
SH11948,Bengaluru_Warehouse,Nashik,FedEx,2025-12-01,2025-12-02,32.6,719.83,Delivered,954,1
SH11949,Bengaluru_Warehouse,Mumbai,Delhivery,2025-01-01,2025-01-07,25.8,1315.72,Delivered,2427,6
SH11950,Hyderabad_Warehouse,Jaipur,FedEx,2025-04-28,2025-04-30,33.5,535.95,Delivered,478,2
SH11951,Pune_Warehouse,Hyderabad,BlueDart,2025-12-01,2025-12-05,27.1,719.6,In Transit,974,4
SH11952,Bengaluru_Warehouse,Pune,Delhivery,2025-08-10,2025-08-13,9.4,375.66,Delivered,588,3
SH11953,Hyderabad_Warehouse,Delhi,FedEx,2025-01-27,2025-02-01,29.3,1087.04,Delivered,1834,5
SH11954,Hyderabad_Warehouse,Nagpur,Ecom Express,2025-06-19,2025-06-23,36.0,819.88,Delivered,1187,4
SH11955,Pune_Warehouse,Delhi,BlueDart,2025-12-21,2025-12-25,37.3,1055.3,Delayed,1503,4
SH11956,Ahmedabad_Warehouse,Bengaluru,BlueDart,2025-05-27,2025-06-04,8.0,1148.84,Delayed,2360,8
SH11957,Mumbai_Warehouse,Nagpur,Ecom Express,2025-07-12,2025-07-16,12.7,656.38,Delayed,1327,4
SH11958,Pune_Warehouse,Nagpur,FedEx,2025-07-14,2025-07-19,11.4,1008.09,Delayed,1849,5
SH11959,Ahmedabad_Warehouse,Nagpur,BlueDart,2025-08-30,2025-08-31,14.5,314.93,Delivered,289,1
SH11960,Bengaluru_Warehouse,Bengaluru,XpressBees,2025-03-10,2025-03-12,24.1,536.09,In Transit,577,2
SH11961,Bengaluru_Warehouse,Hyderabad,BlueDart,2025-11-03,2025-11-10,900.0,1288.3,Delivered,2370,7
SH11962,Bengaluru_Warehouse,Kolkata,DHL,2025-12-27,2026-01-02,20.1,1174.42,Delayed,2156,6
SH11963,Ahmedabad_Warehouse,Kolkata,FedEx,2025-02-22,2025-02-28,6.5,896.12,Delayed,1659,6
SH11964,Pune_Warehouse,Mumbai,XpressBees,2025-10-26,2025-10-31,12.4,579.19,Delayed,976,5
SH11965,Pune_Warehouse,Kolkata,Ecom Express,2025-10-26,2025-10-31,39.0,694.77,Delivered,539,5
