Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid_Date
SH11729,Delhi_Warehouse,Bengaluru,Ecom Express,6/12/2025,6/16/2025,7.7,512.94,Delivered,885,4,FALSE
SH11730,Delhi_Warehouse,Chennai,Delhivery,2/8/2025,2/12/2025,29.3,1097.02,In Transit,1616,4,FALSE
SH11731,Pune_Warehouse,Surat,BlueDart,10/12/2025,10/17/2025,12,907.29,Delivered,1818,5,FALSE
SH11732,Mumbai_Warehouse,Kolkata,BlueDart,11/26/2025,12/3/2025,40.7,1342.51,In Transit,2157,7,FALSE
SH11733,Ahmedabad_Warehouse,Kolkata,Ecom Express,9/13/2025,9/17/2025,26.5,720.46,Delivered,1035,4,FALSE
SH11734,Mumbai_Warehouse,Pune,DHL,11/12/2025,11/18/2025,14.8,1219.26,Delivered,2336,6,FALSE
SH11735,Delhi_Warehouse,Delhi,XpressBees,11/11/2025,11/14/2025,32.3,664.36,Delivered,840,3,FALSE
SH11736,Mumbai_Warehouse,Delhi,Delhivery,10/19/2025,10/23/2025,15.7,550.04,Delivered,549,4,FALSE
SH11737,Ahmedabad_Warehouse,Ahmedabad,FedEx,7/3/2025,7/7/2025,28.2,637.9,Delivered,979,4,FALSE
SH11738,Pune_Warehouse,Surat,Delhivery,2/6/2025,2/9/2025,10.7,830.2,Delivered,1345,3,FALSE
SH11739,Delhi_Warehouse,Nagpur,XpressBees,1/2/2025,1/9/2025,33.5,1078.24,Delivered,1687,7,FALSE
SH11740,Hyderabad_Warehouse,Ahmedabad,FedEx,3/16/2025,3/23/2025,5.2,1032.8,Delivered,2091,7,FALSE
SH11741,Bengaluru_Warehouse,Chennai,Delhivery,6/7/2025,6/10/2025,7.7,471.27,Delivered,601,3,FALSE
SH11742,Delhi_Warehouse,Nashik,Delhivery,9/29/2025,10/1/2025,8.7,534.18,Delivered,793,2,FALSE
SH11743,Bengaluru_Warehouse,Jaipur,Ecom Express,6/16/2025,6/23/2025,11.5,1124.6,Delivered,2350,7,FALSE
SH11744,Delhi_Warehouse,Ahmedabad,Delhivery,1/9/2025,1/13/2025,22.1,774.19,Delivered,1127,4,FALSE
SH11745,Pune_Warehouse,Nashik,Ecom Express,3/18/2025,3/20/2025,17.7,602.8,Delivered,642,2,FALSE
SH11746,Bengaluru_Warehouse,Jaipur,Ecom Express,12/24/2025,12/30/2025,28.4,1307.9,Delivered,2465,6,FALSE
SH11747,Delhi_Warehouse,Kolkata,XpressBees,12/27/2025,1/3/2026,36.5,989.76,Delivered,1150,7,FALSE
SH11748,Ahmedabad_Warehouse,Chennai,BlueDart,5/18/2025,5/25/2025,4.8,1176.89,Delivered,2464,7,FALSE
SH11749,Delhi_Warehouse,Kolkata,Ecom Express,10/21/2025,10/27/2025,39.3,1357.48,Delayed,2303,6,FALSE
SH11750,Hyderabad_Warehouse,Chennai,FedEx,9/20/2025,9/25/2025,15.5,5000,Delivered,2270,5,FALSE
SH11751,Pune_Warehouse,Hyderabad,XpressBees,12/6/2025,12/12/2025,50,1112.64,Delayed,1476,6,FALSE
SH11752,Bengaluru_Warehouse,Mumbai,XpressBees,11/20/2025,11/26/2025,10.4,903.38,In Transit,2006,6,FALSE
SH11753,Bengaluru_Warehouse,Surat,FedEx,8/18/2025,8/26/2025,3.8,1099.14,Delivered,2404,8,FALSE
SH11754,Hyderabad_Warehouse,Hyderabad,Delhivery,5/25/2025,5/28/2025,26.7,590.27,Delivered,709,3,FALSE
SH11755,Delhi_Warehouse,Jaipur,Ecom Express,8/17/2025,8/20/2025,25.6,298.15,Delivered,142,3,FALSE
SH11756,Hyderabad_Warehouse,Mumbai,DHL,4/27/2025,4/30/2025,7.8,538.55,Delivered,836,3,FALSE
SH11757,Mumbai_Warehouse,Kolkata,Ecom Express,5/8/2025,5/13/2025,8.4,815.99,Delivered,1611,5,FALSE
SH11758,Hyderabad_Warehouse,Kolkata,Ecom Express,8/11/2025,8/16/2025,29.8,882.55,Delivered,1391,5,FALSE
SH11759,Hyderabad_Warehouse,Surat,XpressBees,7/28/2025,7/31/2025,22.8,359.65,Delayed,247,3,FALSE
SH11760,Delhi_Warehouse,Nashik,FedEx,8/1/2025,8/6/2025,14.4,820.01,In Transit,1424,5,FALSE
SH11761,Mumbai_Warehouse,Kolkata,Ecom Express,5/21/2025,5/23/2025,24.3,490.92,Delivered,477,2,FALSE
SH11762,Bengaluru_Warehouse,Jaipur,Ecom Express,5/30/2025,6/3/2025,21.3,763.46,Delivered,1288,4,FALSE
SH11763,Hyderabad_Warehouse,Pune,DHL,1/4/2025,1/7/2025,9.1,777.88,Delivered,1461,3,FALSE
SH11764,Delhi_Warehouse,Ahmedabad,Ecom Express,8/8/2025,8/11/2025,31.2,1018.61,Delivered,1610,3,FALSE
SH11765,Mumbai_Warehouse,Hyderabad,Delhivery,7/30/2025,8/4/2025,27.5,696.7,Delayed,1061,5,FALSE
SH11766,Delhi_Warehouse,Jaipur,XpressBees,12/8/2025,12/11/2025,18,658.13,Delivered,1050,3,FALSE
SH11767,Ahmedabad_Warehouse,Pune,DHL,7/4/2025,7/9/2025,29.8,1084.62,Delivered,1713,5,FALSE
SH11768,Pune_Warehouse,Ahmedabad,XpressBees,6/20/2025,6/26/2025,53.9,1361.74,Delivered,1886,6,FALSE
SH11769,Bengaluru_Warehouse,Nagpur,Delhivery,1/25/2025,2/1/2025,8.4,990.93,Delivered,2029,7,FALSE
SH11770,Delhi_Warehouse,Nagpur,FedEx,3/13/2025,3/17/2025,14.9,608.01,Delivered,867,4,FALSE
SH11771,Hyderabad_Warehouse,Chennai,BlueDart,5/4/2025,5/10/2025,15.4,4200,Delivered,1089,6,FALSE
SH11772,Delhi_Warehouse,Jaipur,Ecom Express,5/18/2025,5/22/2025,29.4,638.91,Delivered,860,4,FALSE
SH11773,Delhi_Warehouse,Nagpur,XpressBees,5/13/2025,5/18/2025,11.4,727.14,Delivered,1343,5,FALSE
SH11774,Bengaluru_Warehouse,Pune,FedEx,5/24/2025,5/27/2025,28.4,555.39,Delayed,361,3,FALSE
SH11775,Bengaluru_Warehouse,Chennai,XpressBees,10/8/2025,10/11/2025,12.4,658.06,Delivered,1104,3,FALSE
SH11776,Delhi_Warehouse,Bengaluru,Delhivery,2/17/2025,2/21/2025,7.6,344.49,Delivered,512,4,FALSE
SH11777,Pune_Warehouse,Ahmedabad,FedEx,5/2/2025,5/4/2025,18.7,892.56,Delivered,1354,2,FALSE
SH11778,Mumbai_Warehouse,Ahmedabad,Delhivery,3/1/2025,3/6/2025,12.2,1064.2,Delivered,2134,5,FALSE
SH11779,Hyderabad_Warehouse,Surat,Ecom Express,4/23/2025,4/30/2025,20,1408.21,Delayed,2465,7,FALSE
SH11780,Delhi_Warehouse,Delhi,DHL,9/7/2025,9/10/2025,23.2,729.14,Delivered,1143,3,FALSE
SH11781,Bengaluru_Warehouse,Bengaluru,DHL,1/18/2025,1/20/2025,5.1,146.66,Delivered,188,2,FALSE
SH11782,Delhi_Warehouse,Chennai,DHL,5/4/2025,5/9/2025,13.3,439.26,Delivered,608,5,FALSE
SH11783,Ahmedabad_Warehouse,Jaipur,Delhivery,1/9/2025,1/12/2025,18.7,353.77,Delivered,306,3,FALSE
SH11784,Hyderabad_Warehouse,Delhi,DHL,12/15/2025,12/20/2025,29.9,1092.35,In Transit,1911,5,FALSE
SH11785,Delhi_Warehouse,Bengaluru,XpressBees,9/23/2025,9/29/2025,27.6,1492.17,Delivered,2463,6,FALSE
SH11786,Pune_Warehouse,Chennai,DHL,3/30/2025,4/2/2025,9.7,770.91,Delivered,1407,3,FALSE
SH11787,Hyderabad_Warehouse,Kolkata,DHL,3/14/2025,3/17/2025,15.9,443.54,Delivered,483,3,FALSE
SH11788,Mumbai_Warehouse,Pune,FedEx,2/6/2025,2/8/2025,24,301.02,Delivered,101,2,FALSE
SH11789,Mumbai_Warehouse,Bengaluru,Ecom Express,6/22/2025,6/27/2025,15.2,1203.07,Delivered,2442,5,FALSE
SH11790,Mumbai_Warehouse,Chennai,XpressBees,10/3/2025,10/6/2025,10.4,571.31,Delivered,825,3,FALSE
SH11791,Delhi_Warehouse,Pune,FedEx,8/2/2025,8/5/2025,17.3,270.96,Delivered,324,3,FALSE
SH11792,Delhi_Warehouse,Nashik,Delhivery,11/18/2025,11/22/2025,22.6,412.1,Delivered,483,4,FALSE
SH11793,Pune_Warehouse,Pune,Ecom Express,5/6/2025,5/9/2025,9,426.4,Delayed,675,3,FALSE
SH11794,Pune_Warehouse,Ahmedabad,Ecom Express,4/12/2025,4/17/2025,25.7,1068.7,Delivered,1657,5,FALSE
SH11795,Pune_Warehouse,Hyderabad,DHL,6/24/2025,7/2/2025,19.5,1163.85,Delivered,2235,8,FALSE
SH11796,Delhi_Warehouse,Delhi,XpressBees,3/15/2025,3/18/2025,26.3,630.52,Delivered,724,3,FALSE
SH11797,Pune_Warehouse,Pune,XpressBees,12/23/2025,12/29/2025,17,954.31,Delivered,1734,6,FALSE
SH11798,Bengaluru_Warehouse,Jaipur,Ecom Express,3/9/2025,3/11/2025,48.9,654.72,Delivered,209,2,FALSE
SH11799,Delhi_Warehouse,Chennai,Delhivery,6/24/2025,6/26/2025,22.3,213.47,Delivered,74,2,FALSE
SH11800,Ahmedabad_Warehouse,Nashik,BlueDart,7/10/2025,7/11/2025,28.3,438.31,Delivered,184,1,FALSE
SH11801,Ahmedabad_Warehouse,Jaipur,XpressBees,1/21/2025,1/27/2025,25.7,1258.55,Delivered,2312,6,FALSE
SH11802,Bengaluru_Warehouse,Chennai,XpressBees,6/20/2025,6/24/2025,15.8,884.67,Delivered,1475,4,FALSE
SH11803,Bengaluru_Warehouse,Ahmedabad,Delhivery,6/15/2025,6/20/2025,21,1063.1,Delivered,2023,5,FALSE
SH11804,Mumbai_Warehouse,Ahmedabad,Ecom Express,4/5/2025,4/8/2025,11.6,223.2,In Transit,103,3,FALSE
SH11805,Bengaluru_Warehouse,Nashik,BlueDart,2/16/2025,2/17/2025,46.7,514.99,Delayed,104,1,FALSE
SH11806,Delhi_Warehouse,Surat,Ecom Express,1/17/2025,1/24/2025,23.9,1122.62,Delivered,2130,7,FALSE
SH11807,Pune_Warehouse,Surat,DHL,1/4/2025,1/8/2025,10,221,In Transit,301,4,FALSE
SH11808,Hyderabad_Warehouse,Nagpur,XpressBees,6/25/2025,6/28/2025,40.3,571.23,Delivered,430,3,FALSE
SH11809,Mumbai_Warehouse,Kolkata,Delhivery,2/2/2025,2/7/2025,16.3,780.52,Delivered,1321,5,FALSE
SH11810,Pune_Warehouse,Jaipur,Delhivery,12/17/2025,12/22/2025,30.8,945.29,Delayed,1536,5,FALSE
SH11811,Hyderabad_Warehouse,Jaipur,FedEx,3/31/2025,4/3/2025,5,360.55,Delivered,610,3,FALSE
SH11812,Ahmedabad_Warehouse,Chennai,Delhivery,8/27/2025,9/1/2025,35.8,758.96,Delivered,1139,5,FALSE
SH11813,Bengaluru_Warehouse,Mumbai,DHL,9/3/2025,9/10/2025,23.3,973.34,Delivered,1704,7,FALSE
SH11814,Bengaluru_Warehouse,Nashik,XpressBees,6/30/2025,7/3/2025,9.4,692.9,Delivered,1135,3,FALSE
SH11815,Ahmedabad_Warehouse,Nashik,Ecom Express,11/19/2025,11/22/2025,23,728.82,Delivered,987,3,FALSE
SH11816,Mumbai_Warehouse,Jaipur,BlueDart,2/10/2025,2/11/2025,43.9,542.87,Delivered,225,1,FALSE
SH11817,Delhi_Warehouse,Nashik,XpressBees,3/27/2025,4/1/2025,11.9,680.49,Delivered,1157,5,FALSE
SH11818,Pune_Warehouse,Bengaluru,Ecom Express,4/3/2025,4/10/2025,11.8,981.89,Delivered,2017,7,FALSE
SH11819,Delhi_Warehouse,Hyderabad,DHL,2/19/2025,2/23/2025,15.6,968.06,Delivered,1586,4,FALSE
SH11820,Ahmedabad_Warehouse,Nagpur,DHL,4/18/2025,4/22/2025,18.6,1291.79,Delivered,2238,4,FALSE
SH11821,Bengaluru_Warehouse,Ahmedabad,FedEx,4/25/2025,4/27/2025,32.1,512.7,Delayed,359,2,FALSE
SH11822,Ahmedabad_Warehouse,Mumbai,DHL,10/7/2025,10/9/2025,24.1,459.68,Delivered,77,2,FALSE
SH11823,Bengaluru_Warehouse,Nagpur,Delhivery,4/21/2025,4/25/2025,15.6,760.25,Delivered,1393,4,FALSE
SH11824,Ahmedabad_Warehouse,Hyderabad,Delhivery,11/16/2025,11/19/2025,21.6,399.33,Delivered,487,3,FALSE
SH11825,Pune_Warehouse,Pune,Delhivery,10/10/2025,10/14/2025,48.3,1083.62,Delivered,1505,4,FALSE
SH11826,Pune_Warehouse,Jaipur,DHL,11/26/2025,12/3/2025,26.8,1247.03,Delivered,2265,7,FALSE
SH11827,Pune_Warehouse,Delhi,XpressBees,2/8/2025,2/12/2025,16.7,717.03,Delivered,876,4,FALSE
SH11828,Hyderabad_Warehouse,Hyderabad,XpressBees,12/26/2025,12/31/2025,15.3,780.91,Delivered,1396,5,FALSE
SH11829,Bengaluru_Warehouse,Surat,Delhivery,8/13/2025,8/18/2025,20.8,931.92,Delivered,1720,5,FALSE
SH11830,Pune_Warehouse,Nashik,DHL,12/25/2025,12/28/2025,31.9,476.87,In Transit,417,3,FALSE
SH11831,Pune_Warehouse,Kolkata,BlueDart,5/10/2025,5/17/2025,10.7,1178.23,Delivered,2249,7,FALSE
SH11832,Delhi_Warehouse,Hyderabad,Ecom Express,12/14/2025,12/16/2025,29.2,612.79,Delivered,547,2,FALSE
SH11833,Mumbai_Warehouse,Surat,Ecom Express,8/3/2025,8/9/2025,16.5,1046.57,Delivered,2031,6,FALSE
SH11834,Hyderabad_Warehouse,Kolkata,FedEx,1/27/2025,2/2/2025,18.2,831.67,Delivered,1667,6,FALSE
SH11835,Ahmedabad_Warehouse,Chennai,Ecom Express,5/30/2025,6/3/2025,72.2,797.53,Delivered,395,4,FALSE
SH11836,Ahmedabad_Warehouse,Nashik,XpressBees,2/20/2025,2/26/2025,27.3,1173.64,In Transit,1826,6,FALSE
SH11837,Pune_Warehouse,Chennai,Delhivery,12/10/2025,12/12/2025,12.5,447.15,Delayed,531,2,FALSE
SH11838,Delhi_Warehouse,Bengaluru,BlueDart,4/22/2025,4/26/2025,23.2,918.78,In Transit,1519,4,FALSE
SH11839,Bengaluru_Warehouse,Kolkata,Delhivery,3/23/2025,3/29/2025,32.9,1471.28,Delivered,2402,6,FALSE
SH11840,Delhi_Warehouse,Surat,DHL,7/21/2025,7/28/2025,27.5,1423.58,Delivered,2386,7,FALSE
SH11841,Delhi_Warehouse,Jaipur,Delhivery,6/5/2025,6/11/2025,3.3,1023.77,Delivered,2185,6,FALSE
SH11842,Pune_Warehouse,Kolkata,DHL,2/5/2025,2/8/2025,17.7,758.68,In Transit,1260,3,FALSE
SH11843,Mumbai_Warehouse,Ahmedabad,DHL,10/26/2025,10/30/2025,23.9,847.96,Delivered,1421,4,FALSE
SH11844,Delhi_Warehouse,Mumbai,Delhivery,11/5/2025,11/6/2025,22.7,587,Delivered,785,1,FALSE
SH11845,Mumbai_Warehouse,Kolkata,Delhivery,9/29/2025,10/3/2025,13.2,1079.39,Delivered,2307,4,FALSE
SH11846,Mumbai_Warehouse,Ahmedabad,XpressBees,8/14/2025,8/18/2025,27.8,794.255,Delivered,1219,4,FALSE
SH11847,Bengaluru_Warehouse,Mumbai,Delhivery,5/27/2025,6/4/2025,35.9,1105.62,Delayed,1941,8,FALSE
SH11848,Ahmedabad_Warehouse,Mumbai,XpressBees,7/17/2025,7/22/2025,5.2,574.86,Delivered,931,5,FALSE
SH11849,Bengaluru_Warehouse,Nagpur,Ecom Express,7/10/2025,7/15/2025,4.8,817.8,Delivered,1864,5,FALSE
SH11850,Mumbai_Warehouse,Surat,BlueDart,3/2/2025,3/5/2025,23.1,635.6,Delivered,600,3,FALSE
SH11851,Ahmedabad_Warehouse,Nagpur,XpressBees,1/30/2025,2/3/2025,29.3,1065.04,Delivered,1848,4,FALSE
SH11852,Hyderabad_Warehouse,Hyderabad,BlueDart,4/3/2025,4/4/2025,11.9,344.74,Delivered,162,1,FALSE
SH11853,Pune_Warehouse,Delhi,Delhivery,6/15/2025,6/16/2025,3.4,217.34,Delivered,306,1,FALSE
SH11854,Pune_Warehouse,Hyderabad,DHL,2/28/2025,3/3/2025,17.9,529.47,Delivered,913,3,FALSE
SH11855,Ahmedabad_Warehouse,Delhi,FedEx,2/8/2025,2/12/2025,22.9,862.28,Delivered,1231,4,FALSE
SH11856,Delhi_Warehouse,Delhi,Delhivery,11/7/2025,11/13/2025,14.8,1035.96,In Transit,1793,6,FALSE
SH11857,Mumbai_Warehouse,Pune,FedEx,5/17/2025,5/21/2025,33.4,704.67,Delivered,930,4,FALSE
SH11858,Pune_Warehouse,Ahmedabad,Delhivery,8/2/2025,8/4/2025,22,288.66,Delivered,95,2,FALSE
SH11859,Pune_Warehouse,Nashik,DHL,7/11/2025,7/14/2025,11,479.42,Delivered,847,3,FALSE
SH11860,Delhi_Warehouse,Pune,FedEx,9/26/2025,9/29/2025,11.9,647.44,Delivered,1126,3,FALSE
SH11861,Delhi_Warehouse,Delhi,Delhivery,9/28/2025,10/1/2025,18.1,820.22,Delivered,1382,3,FALSE
SH11862,Bengaluru_Warehouse,Chennai,Delhivery,4/19/2025,4/23/2025,14.1,864.28,Delivered,1628,4,FALSE
SH11863,Pune_Warehouse,Ahmedabad,XpressBees,11/6/2025,11/10/2025,4.6,295,Delivered,657,4,FALSE
SH11864,Bengaluru_Warehouse,Hyderabad,XpressBees,5/16/2025,5/20/2025,20.8,874.17,Delivered,1546,4,FALSE
SH11865,Delhi_Warehouse,Jaipur,Ecom Express,11/1/2025,11/4/2025,12.1,892.7,Delivered,1598,3,FALSE
SH11866,Ahmedabad_Warehouse,Ahmedabad,DHL,5/28/2025,6/3/2025,13.5,1003.52,Delivered,1953,6,FALSE
SH11867,Hyderabad_Warehouse,Hyderabad,Delhivery,2/10/2025,2/13/2025,8.3,690.72,Delivered,1329,3,FALSE
SH11868,Pune_Warehouse,Kolkata,FedEx,10/5/2025,10/12/2025,44.6,1263.03,Delivered,2036,7,FALSE
SH11869,Mumbai_Warehouse,Nagpur,FedEx,1/12/2025,1/14/2025,26.3,519.06,Delivered,593,2,FALSE
SH11870,Bengaluru_Warehouse,Nashik,FedEx,10/9/2025,10/15/2025,51.4,1347.87,Delivered,1794,6,FALSE
SH11871,Delhi_Warehouse,Chennai,BlueDart,1/16/2025,1/19/2025,14.7,210.3,Delayed,162,3,FALSE
SH11872,Ahmedabad_Warehouse,Nashik,DHL,3/17/2025,3/18/2025,27.3,478.12,Delivered,301,1,FALSE
SH11873,Delhi_Warehouse,Mumbai,Delhivery,8/9/2025,8/15/2025,21,1172.07,Delayed,2169,6,FALSE
SH11874,Pune_Warehouse,Hyderabad,DHL,12/10/2025,12/15/2025,11.3,699.39,Delivered,1214,5,FALSE
SH11875,Delhi_Warehouse,Bengaluru,Delhivery,5/30/2025,6/4/2025,14.6,794.255,Delayed,1571,5,FALSE
SH11876,Ahmedabad_Warehouse,Chennai,Delhivery,2/14/2025,2/19/2025,26.3,925.96,Delivered,1528,5,FALSE
SH11877,Mumbai_Warehouse,Nagpur,FedEx,3/27/2025,3/31/2025,8.3,886.5,Delivered,1753,4,FALSE
SH11878,Ahmedabad_Warehouse,Mumbai,DHL,11/24/2025,11/28/2025,33.6,610.38,Delivered,651,4,FALSE
SH11879,Pune_Warehouse,Hyderabad,Ecom Express,9/23/2025,9/25/2025,19.9,471.5,Delivered,486,2,FALSE
SH11880,Ahmedabad_Warehouse,Chennai,Ecom Express,2/6/2025,2/8/2025,30.9,432.49,Delayed,154,2,FALSE
SH11881,Bengaluru_Warehouse,Nagpur,FedEx,5/21/2025,5/28/2025,23,1305.98,Delivered,2169,7,FALSE
SH11882,Bengaluru_Warehouse,Ahmedabad,XpressBees,4/7/2025,4/10/2025,5.2,390.66,Delivered,598,3,FALSE
SH11883,Pune_Warehouse,Jaipur,FedEx,3/6/2025,3/11/2025,17.7,738.06,Delivered,1459,5,FALSE
SH11884,Hyderabad_Warehouse,Ahmedabad,XpressBees,11/5/2025,11/10/2025,34,921.85,Delivered,1164,5,FALSE
SH11885,Bengaluru_Warehouse,Nashik,DHL,8/14/2025,8/17/2025,19.7,423.98,Delivered,447,3,FALSE
SH11886,Delhi_Warehouse,Ahmedabad,Delhivery,3/7/2025,3/12/2025,18,790.54,Delayed,1064,5,FALSE
SH11887,Delhi_Warehouse,Nagpur,DHL,8/26/2025,8/28/2025,19.7,434.61,Delivered,253,2,FALSE
SH11888,Bengaluru_Warehouse,Mumbai,FedEx,5/31/2025,6/3/2025,4.3,291.62,Delivered,483,3,FALSE
SH11889,Delhi_Warehouse,Nagpur,BlueDart,1/23/2025,1/26/2025,36.2,592.04,Delivered,392,3,FALSE
SH11890,Ahmedabad_Warehouse,Nashik,DHL,6/14/2025,6/19/2025,2.8,940.53,In Transit,2070,5,FALSE
SH11891,Mumbai_Warehouse,Mumbai,BlueDart,3/9/2025,3/12/2025,40.9,1032.6,Delivered,1440,3,FALSE
SH11892,Pune_Warehouse,Chennai,FedEx,3/31/2025,4/7/2025,14,1209.74,Delivered,2318,7,FALSE
SH11893,Ahmedabad_Warehouse,Bengaluru,DHL,11/17/2025,11/21/2025,24,814.78,Delayed,1118,4,FALSE
SH11894,Hyderabad_Warehouse,Bengaluru,XpressBees,9/17/2025,9/19/2025,4,391.3,Delivered,543,2,FALSE
SH11895,Delhi_Warehouse,Jaipur,XpressBees,2/18/2025,2/23/2025,29.1,978.69,Delivered,1541,5,FALSE
SH11896,Bengaluru_Warehouse,Ahmedabad,XpressBees,11/7/2025,11/15/2025,26,1415.35,Delivered,2328,8,FALSE
SH11897,Mumbai_Warehouse,Jaipur,DHL,7/29/2025,8/1/2025,25.1,842.37,Delivered,1355,3,FALSE
SH11898,Pune_Warehouse,Surat,BlueDart,11/16/2025,11/19/2025,3.9,63.81,In Transit,93,3,FALSE
SH11899,Ahmedabad_Warehouse,Jaipur,FedEx,9/30/2025,10/1/2025,10.3,423.22,Delayed,794,1,FALSE
SH11900,Bengaluru_Warehouse,Mumbai,FedEx,5/4/2025,5/10/2025,23,1329.71,Delivered,2317,6,FALSE
SH11901,Mumbai_Warehouse,Nashik,BlueDart,7/15/2025,7/21/2025,35.6,932.78,In Transit,1320,6,FALSE
SH11902,Hyderabad_Warehouse,Hyderabad,Delhivery,7/13/2025,7/19/2025,9.2,1167.81,Delivered,2383,6,FALSE
SH11903,Delhi_Warehouse,Hyderabad,BlueDart,9/20/2025,9/24/2025,9.4,675.22,Delayed,1298,4,FALSE
SH11904,Bengaluru_Warehouse,Bengaluru,FedEx,4/1/2025,4/4/2025,22.1,276.13,Delivered,79,3,FALSE
SH11905,Ahmedabad_Warehouse,Nashik,XpressBees,5/2/2025,5/7/2025,68.3,1536.64,Delivered,2189,5,FALSE
SH11906,Ahmedabad_Warehouse,Pune,XpressBees,3/31/2025,4/6/2025,11.5,1010.06,Delivered,1920,6,FALSE
SH11907,Mumbai_Warehouse,Pune,FedEx,4/19/2025,4/24/2025,13.9,794.255,Delivered,1803,5,FALSE
SH11908,Delhi_Warehouse,Surat,FedEx,2/28/2025,3/8/2025,12.5,1229.52,Delivered,2427,8,FALSE
SH11909,Pune_Warehouse,Bengaluru,Delhivery,1/14/2025,1/16/2025,16.5,461.52,Delivered,530,2,FALSE
SH11910,Ahmedabad_Warehouse,Surat,BlueDart,12/10/2025,12/16/2025,37.4,1327.88,Delivered,2270,6,FALSE
SH11911,Hyderabad_Warehouse,Bengaluru,XpressBees,1/28/2025,1/30/2025,17.1,405.52,Delivered,620,2,FALSE
SH11912,Bengaluru_Warehouse,Delhi,BlueDart,11/21/2025,11/27/2025,72.3,1629.71,Delivered,2429,6,FALSE
SH11913,Mumbai_Warehouse,Hyderabad,DHL,1/2/2025,1/6/2025,19.3,628.5,Delivered,519,4,FALSE
SH11914,Hyderabad_Warehouse,Surat,DHL,10/11/2025,10/16/2025,39.6,1085.06,Delivered,1398,5,FALSE
SH11915,Bengaluru_Warehouse,Ahmedabad,DHL,4/30/2025,5/5/2025,14.6,1111.09,Delayed,1984,5,FALSE
SH11916,Pune_Warehouse,Mumbai,BlueDart,7/8/2025,7/10/2025,7,203.62,Delivered,241,2,FALSE
SH11917,Delhi_Warehouse,Delhi,FedEx,4/14/2025,4/16/2025,17.1,315.33,In Transit,213,2,FALSE
SH11918,Delhi_Warehouse,Surat,XpressBees,6/29/2025,7/5/2025,25.3,1145.65,Delayed,2132,6,FALSE
SH11919,Pune_Warehouse,Pune,XpressBees,6/14/2025,6/15/2025,10.3,178.55,Delivered,198,1,FALSE
SH11920,Ahmedabad_Warehouse,Kolkata,DHL,7/13/2025,7/18/2025,35.8,1004.6,Delivered,1554,5,FALSE
SH11921,Ahmedabad_Warehouse,Surat,XpressBees,5/24/2025,5/30/2025,12.9,1249.17,Delivered,2349,6,FALSE
SH11922,Mumbai_Warehouse,Nashik,Delhivery,7/15/2025,7/19/2025,8.3,850.31,Delayed,1556,4,FALSE
SH11923,Ahmedabad_Warehouse,Ahmedabad,FedEx,10/29/2025,11/2/2025,64.1,1087.26,Delivered,1228,4,FALSE
SH11924,Delhi_Warehouse,Jaipur,BlueDart,6/8/2025,6/12/2025,10,597.93,In Transit,1072,4,FALSE
SH11925,Hyderabad_Warehouse,Chennai,BlueDart,5/12/2025,5/16/2025,12.7,907.03,Delayed,1614,4,FALSE
SH11926,Hyderabad_Warehouse,Chennai,FedEx,2/18/2025,2/22/2025,28,896.02,Delivered,1451,4,FALSE
SH11927,Bengaluru_Warehouse,Mumbai,XpressBees,5/12/2025,5/18/2025,14.3,743.11,Delivered,1279,6,FALSE
SH11928,Hyderabad_Warehouse,Delhi,DHL,2/15/2025,2/19/2025,8.5,353.27,Delivered,426,4,FALSE
SH11929,Hyderabad_Warehouse,Surat,DHL,3/8/2025,3/12/2025,11.8,904.88,Delivered,1674,4,FALSE
SH11930,Ahmedabad_Warehouse,Bengaluru,FedEx,12/14/2025,12/19/2025,53.5,1331.19,Delayed,1863,5,FALSE
SH11931,Delhi_Warehouse,Nashik,DHL,2/2/2025,2/6/2025,25.9,1014.74,Delivered,1787,4,FALSE
SH11932,Hyderabad_Warehouse,Jaipur,DHL,6/25/2025,6/28/2025,29.2,395.76,Delivered,233,3,FALSE
SH11933,Ahmedabad_Warehouse,Nashik,BlueDart,11/1/2025,11/6/2025,21.4,943.79,Delivered,1772,5,FALSE
SH11934,Ahmedabad_Warehouse,Pune,BlueDart,12/14/2025,12/20/2025,23.8,968.39,Delayed,1838,6,FALSE
SH11935,Mumbai_Warehouse,Chennai,DHL,2/23/2025,2/27/2025,13.5,398.02,Delivered,499,4,FALSE
SH11936,Delhi_Warehouse,Pune,Ecom Express,3/1/2025,3/7/2025,19.7,1186.94,Delayed,2130,6,FALSE
SH11937,Bengaluru_Warehouse,Kolkata,XpressBees,5/16/2025,5/21/2025,3.6,594.54,Delivered,1333,5,FALSE
SH11938,Bengaluru_Warehouse,Nashik,Ecom Express,7/22/2025,7/27/2025,32.7,880.32,Delivered,1208,5,FALSE
SH11939,Bengaluru_Warehouse,Pune,Delhivery,12/17/2025,12/22/2025,13.4,1001.87,Delayed,1821,5,FALSE
SH11940,Ahmedabad_Warehouse,Nagpur,XpressBees,3/17/2025,3/22/2025,7.5,588.31,Delivered,1299,5,FALSE
SH11941,Bengaluru_Warehouse,Nashik,BlueDart,3/2/2025,3/6/2025,20.4,820.22,Delivered,1385,4,FALSE
